sentiment,media,tweetCount,positiveChange,nasChange
0.3965495,0,14,False,True
0.077070875,3,21,False,False
-0.24144025,1,10,False,False
0.158973,2,23,True,True
0.01639493333333334,0,29,False,True
0.34896466666666665,0,4,True,True
0.69042,0,7,False,False
0.16448850000000004,0,2,True,True
0.868073,0,1,True,False
0.3302870769230769,1,17,False,True
0.41335720000000004,2,9,True,False
0.304967,1,3,True,True
0.968607,0,2,False,False
-0.943697,0,1,True,True
0.3225376666666667,0,5,True,True
-0.047908499999999986,0,6,False,False
-0.9338495000000001,0,5,True,True
0.544469625,0,13,True,True
0.4633018750000001,6,28,True,True
0.585013,0,13,False,False
0.12777616666666666,1,12,True,True
0.15663429999999998,0,19,False,True
-0.4984774,1,6,True,True
0.10381875000000004,0,13,False,False
0.651745,0,3,False,True
-0.221313,0,10,False,False
0.2066976666666667,1,6,True,True
0.4652525833333334,2,19,False,False
0.657042,1,6,True,True
0.29792816666666666,0,11,True,True
0.1370431666666667,0,15,True,True
0.4138162631578948,2,38,True,True
-0.3328645,0,5,True,True
0.7962685,0,3,True,False
0.952816,0,2,False,True
0.5239181666666667,0,9,True,True
-0.5157796666666666,0,21,True,True
-0.0013304999999999938,0,6,False,False
0.2281646,0,20,True,True
0.8877483999999999,1,7,True,True
0.7626955000000002,1,12,False,True
0.2073027777777778,1,14,True,True
0.7549932,0,9,False,False
0.09121930000000003,2,19,True,True
0.18311028571428567,0,13,False,False
0.44970354545454544,0,17,False,False
0.33440307142857145,2,16,True,True
-0.05315199999999999,1,13,False,False
-0.25476800000000005,0,4,True,True
0.5989045652173913,1,37,False,True
-0.85265,0,4,False,True
0.13821374999999994,0,5,True,True
0.1194697777777778,0,11,True,True
0.06541750000000003,1,2,True,True
0.06159950000000002,1,10,False,False
-0.13659750000000004,1,3,False,False
0.6090479999999999,1,5,False,False
0.3571280000000001,0,9,True,True
0.02495461538461539,0,23,True,False
0.2291116666666667,1,9,True,True
-0.00026670000000001966,2,16,True,True
0.6229979285714284,2,21,False,False
0.00027816666666669043,1,15,True,True
-0.7003590000000001,1,2,True,True
0.2979745714285715,0,11,False,True
-0.02173800000000001,0,6,True,True
0.04594833333333331,2,11,True,True
0.15882780000000002,2,11,True,False
-0.31093785714285715,0,15,False,True
-0.28917275,3,8,True,True
-0.7452920000000001,0,4,False,True
0.8592209999999999,0,2,False,True
0.5566774,1,5,False,False
0.2440775,0,7,True,False
-0.07260060000000003,0,5,False,False
-0.026190666666666657,0,6,True,True
0.7311840000000001,1,9,True,False
-0.2601593333333334,0,4,True,False
0.3736241428571429,0,9,True,True
0.6041537499999999,1,11,True,True
0.01733375,2,13,False,False
0.5574319999999999,0,4,False,False
0.7867553333333333,0,3,True,False
0.72156275,0,9,True,True
0.4286056,1,9,False,True
0.5060106666666666,0,9,False,False
0.444783,0,2,True,True
0.32480659999999995,2,22,True,True
-0.3363983333333333,0,10,True,True
0.10877666666666663,0,13,True,True
0.18231325,0,19,False,False
0.21020439999999999,0,13,True,True
0.775011,0,8,False,False
0.14347229411764706,0,31,True,True
-0.21824066666666664,0,15,True,True
0.4560656,0,7,True,True
0.041303375,0,15,True,True
0.19294983333333326,0,9,True,False
0.05247446153846151,1,18,True,False
0.132683,0,2,False,False
0.2815222000000001,1,13,False,False
0.5439,0,6,False,True
0.09453079999999996,1,7,True,False
-0.3523108333333333,0,10,True,False
0.5001359999999999,0,6,False,True
0.553528,0,2,False,False
0.13698600000000002,0,16,True,True
0.33793,0,9,False,False
-0.4912933333333333,0,5,True,True
0.21742433333333333,1,8,False,False
